Token,IOB,Entity_Type_Number,Attention_Mask
system,O,0,0
.,O,0,0
the,O,0,0
central,O,0,0
control,O,0,0
system,O,0,0
for,O,0,0
energy,O,0,0
management,O,0,0
utilizes,O,0,0
energy,B,6,1
meters,I,6,1
to,O,0,0
monitor,O,0,0
consumption,O,0,0
across,O,0,0
various,O,0,0
devices,O,0,0
including,O,0,0
smart,B,13,1
bulbs,I,13,1
and,O,0,0
appliances,O,0,0
.,O,0,0
users,O,0,0
can,O,0,0
receive,O,0,0
realtime,O,0,0
alerts,O,0,0
and,O,0,0
optimize,O,0,0
their,O,0,0
energy,O,0,0
usage,O,0,0
through,O,0,0
a,O,0,0
userfriendly,O,0,0
interface,O,0,0
.,O,0,0
a,O,0,0
smart,O,0,0
building,O,0,0
employs,O,0,0
a,O,0,0
central,O,0,0
control,O,0,0
system,O,0,0
to,O,0,0
manage,O,0,0
smart,B,13,1
locks,I,13,1
for,O,0,0
secure,O,0,0
entry,O,0,0
and,O,0,0
energy,B,6,1
meters,I,6,1
that,O,0,0
track,O,0,0
electricity,O,0,0
usage,O,0,0
.,O,0,0
this,O,0,0
system,O,0,0
enables,O,0,0
facility,O,0,0
managers,O,0,0
to,O,0,0
monitor,O,0,0
and,O,0,0
control,O,0,0
all,O,0,0
connected,O,0,0
devices,O,0,0
from,O,0,0
a,O,0,0
single,O,0,0
dashboard,O,0,0
.,O,0,0
the,O,0,0
co,B,6,1
sensor,I,6,1
in,O,0,0
the,O,0,0
smart,O,0,0
fire,O,0,0
alarm,O,0,0
system,O,0,0
detects,O,0,0
carbon,O,0,0
monoxide,O,0,0
levels,O,0,0
and,O,0,0
sends,O,0,0
alerts,O,0,0
to,O,0,0
the,O,0,0
users,O,0,0
phone,O,0,0
to,O,0,0
ensure,O,0,0
safety,O,0,0
.,O,0,0
a,O,0,0
wifi,O,0,0
module,O,0,0
in,O,0,0
the,O,0,0
iotenabled,O,0,0
weather,B,14,1
station,I,14,1
transmits,O,0,0
realtime,O,0,0
environmental,O,0,0
data,O,0,0
to,O,0,0
the,O,0,0
cloud,O,0,0
where,O,0,0
users,O,0,0
can,O,0,0
access,O,0,0
reports,O,0,0
via,O,0,0
a,O,0,0
mobile,O,0,0
app,O,0,0
.,O,0,0
in,O,0,0
an,O,0,0
industrial,O,0,0
automation,O,0,0
setup,O,0,0
linear,B,13,1
actuators,I,13,1
are,O,0,0
employed,O,0,0
to,O,0,0
automate,O,0,0
the,O,0,0
assembly,O,0,0
line,O,0,0
adjusting,O,0,0
the,O,0,0
position,O,0,0
of,O,0,0
conveyor,O,0,0
belts,O,0,0
based,O,0,0
on,O,0,0
the,O,0,0
flow,O,0,0
of,O,0,0
products,O,0,0
.,O,0,0
servo,B,13,1
motors,I,13,1
provide,O,0,0
precise,O,0,0
control,O,0,0
for,O,0,0
robotic,B,13,1
arms,I,13,1
that,O,0,0
assemble,O,0,0
parts,O,0,0
while,O,0,0
stepper,B,13,1
motors,I,13,1
are,O,0,0
used,O,0,0
for,O,0,0
feeding,O,0,0
materials,O,0,0
into,O,0,0
the,O,0,0
production,O,0,0
process,O,0,0
.,O,0,0
the,O,0,0
proximity,B,6,1
sensor,I,6,1
in,O,0,0
the,O,0,0
autonomous,O,0,0
robot,O,0,0
detects,O,0,0
nearby,O,0,0
objects,O,0,0
and,O,0,0
adjusts,O,0,0
its,O,0,0
movement,O,0,0
to,O,0,0
avoid,O,0,0
collisions,O,0,0
.,O,0,0
the,O,0,0
air,B,14,1
quality,I,14,1
sensor,I,14,1
in,O,0,0
the,O,0,0
smart,B,11,1
air,I,11,1
purifier,I,11,1
measures,O,0,0
levels,O,0,0
of,O,0,0
pollutants,O,0,0
such,O,0,0
as,O,0,0
particulate,O,0,0
matter,O,0,0
pm,O,0,0
.,O,0,0
and,O,0,0
automatically,O,0,0
adjusts,O,0,0
filtration,O,0,0
settings,O,0,0
.,O,0,0
a,O,0,0
light,B,6,1
sensor,I,6,1
in,O,0,0
the,O,0,0
smart,O,0,0
street,O,0,0
lighting,B,11,1
system,I,11,1
detects,O,0,0
ambient,O,0,0
light,O,0,0
levels,O,0,0
and,O,0,0
adjusts,O,0,0
the,O,0,0
brightness,O,0,0
of,O,0,0
the,O,0,0
lights,O,0,0
to,O,0,0
save,O,0,0
energy,O,0,0
.,O,0,0
homeowners,O,0,0
can,O,0,0
utilize,O,0,0
a,O,0,0
central,O,0,0
control,O,0,0
system,O,0,0
to,O,0,0
manage,O,0,0
smart,B,13,1
bulbs,I,13,1
and,O,0,0
smart,B,13,1
locks,I,13,1
remotely,O,0,0
.,O,0,0
the,O,0,0
integration,O,0,0
of,O,0,0
energy,B,6,1
meters,I,6,1
allows,O,0,0
them,O,0,0
to,O,0,0
monitor,O,0,0
energy,O,0,0
consumption,O,0,0
and,O,0,0
adjust,O,0,0
settings,O,0,0
for,O,0,0
maximum,O,0,0
efficiency,O,0,0
.,O,0,0
in,O,0,0
a,O,0,0
smart,O,0,0
office,O,0,0
environment,O,0,0
linear,B,13,1
actuators,I,13,1
are,O,0,0
integrated,O,0,0
into,O,0,0
desks,O,0,0
to,O,0,0
allow,O,0,0
users,O,0,0
to,O,0,0
adjust,O,0,0
their,O,0,0
height,O,0,0
for,O,0,0
standing,O,0,0
or,O,0,0
sitting,O,0,0
positions,O,0,0
through,O,0,0
an,O,0,0
app,O,0,0
.,O,0,0
stepper,B,13,1
motors,I,13,1
provide,O,0,0
smooth,O,0,0
movement,O,0,0
for,O,0,0
adjustable,O,0,0
shelves,O,0,0
while,O,0,0
servo,B,13,1
motors,I,13,1
control,O,0,0
builtin,O,0,0
lighting,O,0,0
that,O,0,0
adjusts,O,0,0
based,O,0,0
on,O,0,0
the,O,0,0
time,O,0,0
of,O,0,0
day,O,0,0
.,O,0,0
